cat,val1
20.05.2023+00:0009:00,0.00
20.05.2023+00:0010:00,0.00
20.05.2023+00:0011:00,0.00
20.05.2023+00:0012:00,0.00
20.05.2023+00:0013:00,0.00
20.05.2023+00:0014:00,0.00
20.05.2023+00:0015:00,0.00
20.05.2023+00:0016:00,0.00
20.05.2023+00:0017:00,0.00
20.05.2023+00:0018:00,0.00
20.05.2023+00:0019:00,0.00
20.05.2023+00:0020:00,0.00
20.05.2023+00:0021:00,0.00
20.05.2023+00:0022:00,0.00
20.05.2023+00:0023:00,0.00
21.05.2023+00:0000:00,0.00
21.05.2023+00:0001:00,0.00
21.05.2023+00:0002:00,0.00
21.05.2023+00:0003:00,0.00
21.05.2023+00:0004:00,0.00
21.05.2023+00:0005:00,0.00
21.05.2023+00:0006:00,0.00
21.05.2023+00:0007:00,0.00
21.05.2023+00:0008:00,0.00
21.05.2023+00:0009:00,0.00
21.05.2023+00:0010:00,0.00
21.05.2023+00:0011:00,0.00
21.05.2023+00:0012:00,0.00
21.05.2023+00:0013:00,0.00
21.05.2023+00:0014:00,0.00
21.05.2023+00:0015:00,0.00
21.05.2023+00:0016:00,0.00
21.05.2023+00:0017:00,0.00
21.05.2023+00:0018:00,0.00
21.05.2023+00:0019:00,0.00
21.05.2023+00:0020:00,0.00
21.05.2023+00:0021:00,0.00
21.05.2023+00:0022:00,0.00
21.05.2023+00:0023:00,0.00
22.05.2023+00:0000:00,0.00
22.05.2023+00:0001:00,0.00
22.05.2023+00:0002:00,0.00
22.05.2023+00:0003:00,0.00
22.05.2023+00:0004:00,0.00
22.05.2023+00:0005:00,0.00
22.05.2023+00:0006:00,0.00
22.05.2023+00:0007:00,70556.00
22.05.2023+00:0008:00,83638.00
22.05.2023+00:0009:00,74003.20
22.05.2023+00:0010:00,45594.80
22.05.2023+00:0011:00,49525.60
22.05.2023+00:0012:00,0.00
22.05.2023+00:0013:00,0.00
22.05.2023+00:0014:00,0.00
22.05.2023+00:0015:00,0.00
22.05.2023+00:0016:00,0.00
22.05.2023+00:0017:00,0.00
22.05.2023+00:0018:00,0.00
22.05.2023+00:0019:00,0.00
22.05.2023+00:0020:00,0.00
22.05.2023+00:0021:00,0.00
22.05.2023+00:0022:00,0.00
22.05.2023+00:0023:00,0.00
23.05.2023+00:0000:00,0.00
23.05.2023+00:0001:00,0.00
23.05.2023+00:0002:00,0.00
23.05.2023+00:0003:00,0.00
23.05.2023+00:0004:00,0.00
23.05.2023+00:0005:00,0.00
23.05.2023+00:0006:00,0.00
23.05.2023+00:0007:00,0.00
23.05.2023+00:0008:00,0.00
23.05.2023+00:0009:00,0.00
23.05.2023+00:0010:00,0.00
23.05.2023+00:0011:00,0.00
23.05.2023+00:0012:00,0.00
23.05.2023+00:0013:00,0.00
23.05.2023+00:0014:00,0.00
23.05.2023+00:0015:00,0.00
23.05.2023+00:0016:00,0.00
23.05.2023+00:0017:00,0.00
23.05.2023+00:0018:00,0.00
23.05.2023+00:0019:00,0.00
23.05.2023+00:0020:00,0.00
23.05.2023+00:0021:00,0.00
23.05.2023+00:0022:00,0.00
23.05.2023+00:0023:00,0.00
24.05.2023+00:0000:00,0.00
24.05.2023+00:0001:00,667.80
24.05.2023+00:0002:00,1621.80
24.05.2023+00:0003:00,1653.60
24.05.2023+00:0004:00,1356.80
24.05.2023+00:0005:00,0.00
24.05.2023+00:0006:00,0.00
24.05.2023+00:0007:00,0.00
24.05.2023+00:0008:00,0.00
24.05.2023+00:0009:00,0.00
24.05.2023+00:0010:00,0.00
24.05.2023+00:0011:00,0.00
24.05.2023+00:0012:00,0.00
24.05.2023+00:0013:00,0.00
24.05.2023+00:0014:00,0.00
24.05.2023+00:0015:00,0.00
24.05.2023+00:0016:00,0.00
24.05.2023+00:0017:00,0.00
24.05.2023+00:0018:00,0.00
24.05.2023+00:0019:00,0.00
24.05.2023+00:0020:00,0.00
24.05.2023+00:0021:00,0.00
24.05.2023+00:0022:00,0.00
24.05.2023+00:0023:00,0.00
25.05.2023+00:0000:00,0.00
25.05.2023+00:0001:00,0.00
25.05.2023+00:0002:00,0.00
25.05.2023+00:0003:00,0.00
25.05.2023+00:0004:00,0.00
25.05.2023+00:0005:00,0.00
25.05.2023+00:0006:00,0.00
25.05.2023+00:0007:00,37286.80
25.05.2023+00:0008:00,16169.60
25.05.2023+00:0009:00,10974.00
25.05.2023+00:0010:00,4451.60
25.05.2023+00:0011:00,1264.80
25.05.2023+00:0012:00,0.00
25.05.2023+00:0013:00,0.00
25.05.2023+00:0014:00,0.00
25.05.2023+00:0015:00,0.00
25.05.2023+00:0016:00,0.00
25.05.2023+00:0017:00,0.00
25.05.2023+00:0018:00,0.00
25.05.2023+00:0019:00,0.00
25.05.2023+00:0020:00,0.00
25.05.2023+00:0021:00,0.00
25.05.2023+00:0022:00,0.00
25.05.2023+00:0023:00,0.00
26.05.2023+00:0000:00,0.00
26.05.2023+00:0001:00,0.00
26.05.2023+00:0002:00,0.00
26.05.2023+00:0003:00,0.00
26.05.2023+00:0004:00,0.00
26.05.2023+00:0005:00,0.00
26.05.2023+00:0006:00,0.00
26.05.2023+00:0007:00,47536.10
26.05.2023+00:0008:00,63220.60
26.05.2023+00:0009:00,33896.30
26.05.2023+00:0010:00,16332.20
26.05.2023+00:0011:00,2806.70
26.05.2023+00:0012:00,0.00
26.05.2023+00:0013:00,0.00
26.05.2023+00:0014:00,0.00
26.05.2023+00:0015:00,0.00
26.05.2023+00:0016:00,0.00
26.05.2023+00:0017:00,0.00
26.05.2023+00:0018:00,0.00
26.05.2023+00:0019:00,0.00
26.05.2023+00:0020:00,0.00
26.05.2023+00:0021:00,0.00
26.05.2023+00:0022:00,0.00
26.05.2023+00:0023:00,0.00
27.05.2023+00:0000:00,0.00
27.05.2023+00:0001:00,0.00
27.05.2023+00:0002:00,0.00
27.05.2023+00:0003:00,0.00
27.05.2023+00:0004:00,0.00
27.05.2023+00:0005:00,0.00
27.05.2023+00:0006:00,0.00
27.05.2023+00:0007:00,0.00
27.05.2023+00:0008:00,0.00
27.05.2023+00:0009:00,0.00
27.05.2023+00:0010:00,0.00
27.05.2023+00:0011:00,0.00
27.05.2023+00:0012:00,0.00
27.05.2023+00:0013:00,0.00
27.05.2023+00:0014:00,0.00
27.05.2023+00:0015:00,0.00
27.05.2023+00:0016:00,0.00
27.05.2023+00:0017:00,0.00
27.05.2023+00:0018:00,0.00
27.05.2023+00:0019:00,0.00
27.05.2023+00:0020:00,0.00
27.05.2023+00:0021:00,0.00
27.05.2023+00:0022:00,0.00
27.05.2023+00:0023:00,0.00
28.05.2023+00:0000:00,0.00
28.05.2023+00:0001:00,0.00
28.05.2023+00:0002:00,0.00
28.05.2023+00:0003:00,438.60
28.05.2023+00:0004:00,1438.20
28.05.2023+00:0005:00,2798.88
28.05.2023+00:0006:00,3724.00
28.05.2023+00:0007:00,1977.14
28.05.2023+00:0008:00,1003.82
28.05.2023+00:0009:00,56.82
28.05.2023+00:0010:00,0.00
28.05.2023+00:0011:00,0.00
28.05.2023+00:0012:00,0.00
28.05.2023+00:0013:00,0.00
28.05.2023+00:0014:00,0.00
28.05.2023+00:0015:00,0.00
28.05.2023+00:0016:00,0.00
28.05.2023+00:0017:00,0.00
28.05.2023+00:0018:00,1689.60
28.05.2023+00:0019:00,38.40
28.05.2023+00:0020:00,0.00
28.05.2023+00:0021:00,0.00
28.05.2023+00:0022:00,0.00
28.05.2023+00:0023:00,0.00
29.05.2023+00:0000:00,0.00
29.05.2023+00:0001:00,0.00
29.05.2023+00:0002:00,0.00
29.05.2023+00:0003:00,0.00
29.05.2023+00:0004:00,0.00
29.05.2023+00:0005:00,0.00
29.05.2023+00:0006:00,0.00
29.05.2023+00:0007:00,24522.70
29.05.2023+00:0008:00,16779.35
29.05.2023+00:0009:00,0.00
29.05.2023+00:0010:00,0.00
29.05.2023+00:0011:00,0.00
29.05.2023+00:0012:00,0.00
29.05.2023+00:0013:00,0.00
29.05.2023+00:0014:00,0.00
29.05.2023+00:0015:00,0.00
29.05.2023+00:0016:00,0.00
29.05.2023+00:0017:00,0.00
29.05.2023+00:0018:00,0.00
29.05.2023+00:0019:00,0.00
29.05.2023+00:0020:00,0.00
29.05.2023+00:0021:00,0.00
29.05.2023+00:0022:00,0.00
29.05.2023+00:0023:00,0.00
30.05.2023+00:0000:00,0.00
30.05.2023+00:0001:00,0.00
30.05.2023+00:0002:00,0.00
30.05.2023+00:0003:00,0.00
30.05.2023+00:0004:00,0.00
30.05.2023+00:0005:00,40448.65
30.05.2023+00:0006:00,65410.60
30.05.2023+00:0007:00,119626.60
30.05.2023+00:0008:00,108030.40
30.05.2023+00:0009:00,76818.55
30.05.2023+00:0010:00,74145.40
30.05.2023+00:0011:00,60767.10
30.05.2023+00:0012:00,52710.00
30.05.2023+00:0013:00,45318.05
30.05.2023+00:0014:00,0.00
30.05.2023+00:0015:00,0.00
30.05.2023+00:0016:00,0.00
30.05.2023+00:0017:00,0.00
30.05.2023+00:0018:00,0.00
30.05.2023+00:0019:00,0.00
30.05.2023+00:0020:00,0.00
30.05.2023+00:0021:00,0.00
30.05.2023+00:0022:00,0.00
30.05.2023+00:0023:00,0.00
31.05.2023+00:0000:00,0.00
31.05.2023+00:0001:00,0.00
31.05.2023+00:0002:00,0.00
31.05.2023+00:0003:00,0.00
31.05.2023+00:0004:00,0.00
31.05.2023+00:0005:00,0.00
31.05.2023+00:0006:00,0.00
31.05.2023+00:0007:00,0.00
31.05.2023+00:0008:00,0.00
31.05.2023+00:0009:00,0.00
31.05.2023+00:0010:00,0.00
31.05.2023+00:0011:00,0.00
31.05.2023+00:0012:00,0.00
31.05.2023+00:0013:00,0.00
31.05.2023+00:0014:00,0.00
31.05.2023+00:0015:00,0.00
31.05.2023+00:0016:00,0.00
31.05.2023+00:0017:00,0.00
31.05.2023+00:0018:00,0.00
31.05.2023+00:0019:00,0.00
31.05.2023+00:0020:00,0.00
31.05.2023+00:0021:00,0.00
31.05.2023+00:0022:00,0.00
31.05.2023+00:0023:00,0.00
01.06.2023+00:0000:00,835.06
01.06.2023+00:0001:00,0.00
01.06.2023+00:0002:00,0.00
01.06.2023+00:0003:00,0.00
01.06.2023+00:0004:00,0.00
01.06.2023+00:0005:00,0.00
01.06.2023+00:0006:00,0.00
01.06.2023+00:0007:00,0.00
01.06.2023+00:0008:00,5382.00
01.06.2023+00:0009:00,0.00
01.06.2023+00:0010:00,0.00
01.06.2023+00:0011:00,0.00
01.06.2023+00:0012:00,0.00
01.06.2023+00:0013:00,0.00
01.06.2023+00:0014:00,0.00
01.06.2023+00:0015:00,0.00
01.06.2023+00:0016:00,0.00
01.06.2023+00:0017:00,0.00
01.06.2023+00:0018:00,0.00
01.06.2023+00:0019:00,0.00
01.06.2023+00:0020:00,0.00
01.06.2023+00:0021:00,0.00
01.06.2023+00:0022:00,0.00
01.06.2023+00:0023:00,0.00
02.06.2023+00:0000:00,0.00
02.06.2023+00:0001:00,0.00
02.06.2023+00:0002:00,0.00
02.06.2023+00:0003:00,0.00
02.06.2023+00:0004:00,0.00
02.06.2023+00:0005:00,0.00
02.06.2023+00:0006:00,0.00
02.06.2023+00:0007:00,0.00
02.06.2023+00:0008:00,0.00
02.06.2023+00:0009:00,0.00
02.06.2023+00:0010:00,0.00
02.06.2023+00:0011:00,0.00
02.06.2023+00:0012:00,0.00
02.06.2023+00:0013:00,0.00
02.06.2023+00:0014:00,0.00
02.06.2023+00:0015:00,0.00
02.06.2023+00:0016:00,0.00
02.06.2023+00:0017:00,0.00
02.06.2023+00:0018:00,20528.20
02.06.2023+00:0019:00,18110.40
02.06.2023+00:0020:00,10533.60
02.06.2023+00:0021:00,8778.00
02.06.2023+00:0022:00,7884.80
02.06.2023+00:0023:00,0.00
03.06.2023+00:0000:00,0.00
03.06.2023+00:0001:00,0.00
03.06.2023+00:0002:00,0.00
03.06.2023+00:0003:00,0.00
03.06.2023+00:0004:00,0.00
03.06.2023+00:0005:00,0.00
03.06.2023+00:0006:00,0.00
03.06.2023+00:0007:00,0.00
03.06.2023+00:0008:00,0.00
03.06.2023+00:0009:00,0.00
03.06.2023+00:0010:00,0.00
03.06.2023+00:0011:00,0.00
03.06.2023+00:0012:00,0.00
03.06.2023+00:0013:00,0.00
03.06.2023+00:0014:00,0.00
03.06.2023+00:0015:00,0.00
03.06.2023+00:0016:00,0.00
03.06.2023+00:0017:00,0.00
03.06.2023+00:0018:00,8158.80
03.06.2023+00:0019:00,3572.40
03.06.2023+00:0020:00,0.00
03.06.2023+00:0021:00,0.00
03.06.2023+00:0022:00,0.00
03.06.2023+00:0023:00,0.00
04.06.2023+00:0000:00,0.00
04.06.2023+00:0001:00,0.00
04.06.2023+00:0002:00,0.00
04.06.2023+00:0003:00,0.00
04.06.2023+00:0004:00,0.00
04.06.2023+00:0005:00,0.00
04.06.2023+00:0006:00,0.00
04.06.2023+00:0007:00,0.00
04.06.2023+00:0008:00,0.00
04.06.2023+00:0009:00,0.00
04.06.2023+00:0010:00,0.00
04.06.2023+00:0011:00,0.00
04.06.2023+00:0012:00,0.00
04.06.2023+00:0013:00,0.00
04.06.2023+00:0014:00,0.00
04.06.2023+00:0015:00,0.00
04.06.2023+00:0016:00,0.00
04.06.2023+00:0017:00,0.00
04.06.2023+00:0018:00,0.00
04.06.2023+00:0019:00,0.00
04.06.2023+00:0020:00,0.00
04.06.2023+00:0021:00,0.00
04.06.2023+00:0022:00,0.00
04.06.2023+00:0023:00,0.00
05.06.2023+00:0000:00,0.00
05.06.2023+00:0001:00,0.00
05.06.2023+00:0002:00,0.00
05.06.2023+00:0003:00,0.00
05.06.2023+00:0004:00,0.00
05.06.2023+00:0005:00,0.00
05.06.2023+00:0006:00,0.00
05.06.2023+00:0007:00,0.00
05.06.2023+00:0008:00,0.00
05.06.2023+00:0009:00,0.00
05.06.2023+00:0010:00,0.00
05.06.2023+00:0011:00,0.00
05.06.2023+00:0012:00,0.00
05.06.2023+00:0013:00,0.00
05.06.2023+00:0014:00,0.00
05.06.2023+00:0015:00,0.00
05.06.2023+00:0016:00,0.00
05.06.2023+00:0017:00,0.00
05.06.2023+00:0018:00,0.00
05.06.2023+00:0019:00,0.00
05.06.2023+00:0020:00,0.00
05.06.2023+00:0021:00,0.00
05.06.2023+00:0022:00,1499.04
05.06.2023+00:0023:00,5548.53
06.06.2023+00:0000:00,5394.96
06.06.2023+00:0001:00,6273.00
06.06.2023+00:0002:00,7201.20
06.06.2023+00:0003:00,5426.40
06.06.2023+00:0004:00,0.00
06.06.2023+00:0005:00,0.00
06.06.2023+00:0006:00,0.00
06.06.2023+00:0007:00,0.00
06.06.2023+00:0008:00,0.00
06.06.2023+00:0009:00,0.00
06.06.2023+00:0010:00,0.00
06.06.2023+00:0011:00,0.00
06.06.2023+00:0012:00,0.00
06.06.2023+00:0013:00,0.00
06.06.2023+00:0014:00,0.00
06.06.2023+00:0015:00,0.00
06.06.2023+00:0016:00,0.00
06.06.2023+00:0017:00,0.00
06.06.2023+00:0018:00,0.00
06.06.2023+00:0019:00,0.00
06.06.2023+00:0020:00,0.00
06.06.2023+00:0021:00,0.00
06.06.2023+00:0022:00,0.00
06.06.2023+00:0023:00,0.00
07.06.2023+00:0000:00,0.00
07.06.2023+00:0001:00,0.00
07.06.2023+00:0002:00,0.00
07.06.2023+00:0003:00,0.00
07.06.2023+00:0004:00,0.00
07.06.2023+00:0005:00,0.00
07.06.2023+00:0006:00,0.00
07.06.2023+00:0007:00,0.00
07.06.2023+00:0008:00,0.00
07.06.2023+00:0009:00,0.00
07.06.2023+00:0010:00,0.00
07.06.2023+00:0011:00,0.00
07.06.2023+00:0012:00,0.00
07.06.2023+00:0013:00,0.00
07.06.2023+00:0014:00,0.00
07.06.2023+00:0015:00,0.00
07.06.2023+00:0016:00,0.00
07.06.2023+00:0017:00,0.00
07.06.2023+00:0018:00,0.00
07.06.2023+00:0019:00,0.00
07.06.2023+00:0020:00,0.00
07.06.2023+00:0021:00,0.00
07.06.2023+00:0022:00,0.00
07.06.2023+00:0023:00,0.00
08.06.2023+00:0000:00,0.00
08.06.2023+00:0001:00,0.00
08.06.2023+00:0002:00,0.00
08.06.2023+00:0003:00,0.00
08.06.2023+00:0004:00,0.00
08.06.2023+00:0005:00,0.00
08.06.2023+00:0006:00,0.00
08.06.2023+00:0007:00,0.00
08.06.2023+00:0008:00,0.00
08.06.2023+00:0009:00,0.00
08.06.2023+00:0010:00,0.00
08.06.2023+00:0011:00,0.00
08.06.2023+00:0012:00,0.00
08.06.2023+00:0013:00,0.00
08.06.2023+00:0014:00,0.00
08.06.2023+00:0015:00,0.00
08.06.2023+00:0016:00,0.00
08.06.2023+00:0017:00,0.00
08.06.2023+00:0018:00,0.00
08.06.2023+00:0019:00,0.00
08.06.2023+00:0020:00,0.00
08.06.2023+00:0021:00,0.00
08.06.2023+00:0022:00,0.00
08.06.2023+00:0023:00,4699.08
09.06.2023+00:0000:00,20848.50
09.06.2023+00:0001:00,24086.40
09.06.2023+00:0002:00,26301.60
09.06.2023+00:0003:00,17243.20
09.06.2023+00:0004:00,3640.00
09.06.2023+00:0005:00,0.00
09.06.2023+00:0006:00,0.00
09.06.2023+00:0007:00,0.00
09.06.2023+00:0008:00,0.00
09.06.2023+00:0009:00,0.00
09.06.2023+00:0010:00,0.00
09.06.2023+00:0011:00,0.00
09.06.2023+00:0012:00,0.00
09.06.2023+00:0013:00,0.00
09.06.2023+00:0014:00,0.00
09.06.2023+00:0015:00,0.00
09.06.2023+00:0016:00,0.00
09.06.2023+00:0017:00,0.00
09.06.2023+00:0018:00,0.00
09.06.2023+00:0019:00,0.00
09.06.2023+00:0020:00,0.00
09.06.2023+00:0021:00,0.00
09.06.2023+00:0022:00,0.00
09.06.2023+00:0023:00,0.00
10.06.2023+00:0000:00,0.00
10.06.2023+00:0001:00,0.00
10.06.2023+00:0002:00,0.00
10.06.2023+00:0003:00,0.00
10.06.2023+00:0004:00,0.00
10.06.2023+00:0005:00,0.00
10.06.2023+00:0006:00,0.00
10.06.2023+00:0007:00,0.00
10.06.2023+00:0008:00,0.00
10.06.2023+00:0009:00,0.00
10.06.2023+00:0010:00,0.00
10.06.2023+00:0011:00,0.00
10.06.2023+00:0012:00,0.00
10.06.2023+00:0013:00,0.00
10.06.2023+00:0014:00,0.00
10.06.2023+00:0015:00,0.00
10.06.2023+00:0016:00,0.00
10.06.2023+00:0017:00,0.00
10.06.2023+00:0018:00,0.00
10.06.2023+00:0019:00,0.00
10.06.2023+00:0020:00,0.00
10.06.2023+00:0021:00,0.00
10.06.2023+00:0022:00,0.00
10.06.2023+00:0023:00,0.00
11.06.2023+00:0000:00,0.00
11.06.2023+00:0001:00,4428.00
11.06.2023+00:0002:00,4892.40
11.06.2023+00:0003:00,5054.40
11.06.2023+00:0004:00,8121.60
11.06.2023+00:0005:00,10074.24
11.06.2023+00:0006:00,17745.10
11.06.2023+00:0007:00,0.00
11.06.2023+00:0008:00,0.00
11.06.2023+00:0009:00,0.00
11.06.2023+00:0010:00,0.00
11.06.2023+00:0011:00,0.00
11.06.2023+00:0012:00,0.00
11.06.2023+00:0013:00,0.00
11.06.2023+00:0014:00,0.00
11.06.2023+00:0015:00,0.00
11.06.2023+00:0016:00,0.00
11.06.2023+00:0017:00,16874.78
11.06.2023+00:0018:00,0.00
11.06.2023+00:0019:00,23584.44
11.06.2023+00:0020:00,21968.76
11.06.2023+00:0021:00,20413.26
11.06.2023+00:0022:00,20174.40
11.06.2023+00:0023:00,18921.60
12.06.2023+00:0000:00,24315.20
12.06.2023+00:0001:00,30326.40
12.06.2023+00:0002:00,35599.20
12.06.2023+00:0003:00,25220.00
12.06.2023+00:0004:00,26748.80
12.06.2023+00:0005:00,23150.40
12.06.2023+00:0006:00,0.00
12.06.2023+00:0007:00,0.00
12.06.2023+00:0008:00,0.00
12.06.2023+00:0009:00,0.00
12.06.2023+00:0010:00,0.00
12.06.2023+00:0011:00,0.00
12.06.2023+00:0012:00,0.00
12.06.2023+00:0013:00,1002.01
12.06.2023+00:0014:00,962.56
12.06.2023+00:0015:00,3341.00
12.06.2023+00:0016:00,19521.72
12.06.2023+00:0017:00,27560.00
12.06.2023+00:0018:00,9019.68
12.06.2023+00:0019:00,33623.20
12.06.2023+00:0020:00,35453.60
12.06.2023+00:0021:00,24096.80
12.06.2023+00:0022:00,18148.00
12.06.2023+00:0023:00,13613.60
13.06.2023+00:0000:00,16494.40
13.06.2023+00:0001:00,29328.00
13.06.2023+00:0002:00,39655.20
13.06.2023+00:0003:00,28433.60
13.06.2023+00:0004:00,15839.20
13.06.2023+00:0005:00,0.00
13.06.2023+00:0006:00,0.00
13.06.2023+00:0007:00,0.00
13.06.2023+00:0008:00,0.00
13.06.2023+00:0009:00,0.00
13.06.2023+00:0010:00,0.00
13.06.2023+00:0011:00,0.00
13.06.2023+00:0012:00,0.00
13.06.2023+00:0013:00,0.00
13.06.2023+00:0014:00,0.00
13.06.2023+00:0015:00,0.00
13.06.2023+00:0016:00,0.00
13.06.2023+00:0017:00,0.00
13.06.2023+00:0018:00,0.00
13.06.2023+00:0019:00,0.00
13.06.2023+00:0020:00,0.00
13.06.2023+00:0021:00,0.00
13.06.2023+00:0022:00,0.00
13.06.2023+00:0023:00,0.00
14.06.2023+00:0000:00,0.00
14.06.2023+00:0001:00,0.00
14.06.2023+00:0002:00,0.00
14.06.2023+00:0003:00,0.00
14.06.2023+00:0004:00,0.00
14.06.2023+00:0005:00,0.00
14.06.2023+00:0006:00,0.00
14.06.2023+00:0007:00,0.00
14.06.2023+00:0008:00,0.00
14.06.2023+00:0009:00,0.00
14.06.2023+00:0010:00,0.00
14.06.2023+00:0011:00,0.00
14.06.2023+00:0012:00,0.00
14.06.2023+00:0013:00,0.00
14.06.2023+00:0014:00,0.00
14.06.2023+00:0015:00,0.00
14.06.2023+00:0016:00,0.00
14.06.2023+00:0017:00,0.00
14.06.2023+00:0018:00,0.00
14.06.2023+00:0019:00,0.00
14.06.2023+00:0020:00,0.00
14.06.2023+00:0021:00,0.00
14.06.2023+00:0022:00,0.00
14.06.2023+00:0023:00,0.00
15.06.2023+00:0000:00,0.00
15.06.2023+00:0001:00,0.00
15.06.2023+00:0002:00,0.00
15.06.2023+00:0003:00,0.00
15.06.2023+00:0004:00,0.00
15.06.2023+00:0005:00,0.00
15.06.2023+00:0006:00,0.00
15.06.2023+00:0007:00,0.00
15.06.2023+00:0008:00,0.00
15.06.2023+00:0009:00,0.00
15.06.2023+00:0010:00,0.00
15.06.2023+00:0011:00,0.00
15.06.2023+00:0012:00,0.00
15.06.2023+00:0013:00,0.00
15.06.2023+00:0014:00,0.00
15.06.2023+00:0015:00,0.00
15.06.2023+00:0016:00,0.00
15.06.2023+00:0017:00,0.00
15.06.2023+00:0018:00,0.00
15.06.2023+00:0019:00,0.00
15.06.2023+00:0020:00,0.00
15.06.2023+00:0021:00,0.00
15.06.2023+00:0022:00,0.00
15.06.2023+00:0023:00,0.00
16.06.2023+00:0000:00,0.00
16.06.2023+00:0001:00,0.00
16.06.2023+00:0002:00,0.00
16.06.2023+00:0003:00,0.00
16.06.2023+00:0004:00,0.00
16.06.2023+00:0005:00,0.00
16.06.2023+00:0006:00,0.00
16.06.2023+00:0007:00,0.00
16.06.2023+00:0008:00,0.00
16.06.2023+00:0009:00,0.00
16.06.2023+00:0010:00,0.00
16.06.2023+00:0011:00,0.00
16.06.2023+00:0012:00,0.00
16.06.2023+00:0013:00,0.00
16.06.2023+00:0014:00,0.00
16.06.2023+00:0015:00,0.00
16.06.2023+00:0016:00,0.00
16.06.2023+00:0017:00,0.00
16.06.2023+00:0018:00,0.00
16.06.2023+00:0019:00,0.00
16.06.2023+00:0020:00,0.00
16.06.2023+00:0021:00,0.00
16.06.2023+00:0022:00,0.00
16.06.2023+00:0023:00,0.00
17.06.2023+00:0000:00,0.00
17.06.2023+00:0001:00,0.00
17.06.2023+00:0002:00,0.00
17.06.2023+00:0003:00,0.00
17.06.2023+00:0004:00,0.00
17.06.2023+00:0005:00,0.00
17.06.2023+00:0006:00,0.00
17.06.2023+00:0007:00,0.00
17.06.2023+00:0008:00,0.00
17.06.2023+00:0009:00,0.00
17.06.2023+00:0010:00,0.00
17.06.2023+00:0011:00,0.00
17.06.2023+00:0012:00,0.00
17.06.2023+00:0013:00,0.00
17.06.2023+00:0014:00,0.00
17.06.2023+00:0015:00,0.00
17.06.2023+00:0016:00,0.00
17.06.2023+00:0017:00,0.00
17.06.2023+00:0018:00,0.00
17.06.2023+00:0019:00,0.00
17.06.2023+00:0020:00,0.00
17.06.2023+00:0021:00,0.00
17.06.2023+00:0022:00,0.00
17.06.2023+00:0023:00,0.00
18.06.2023+00:0000:00,0.00
18.06.2023+00:0001:00,0.00
18.06.2023+00:0002:00,0.00
18.06.2023+00:0003:00,0.00
18.06.2023+00:0004:00,0.00
18.06.2023+00:0005:00,0.00
18.06.2023+00:0006:00,0.00
18.06.2023+00:0007:00,0.00
18.06.2023+00:0008:00,0.00
18.06.2023+00:0009:00,0.00
18.06.2023+00:0010:00,0.00
18.06.2023+00:0011:00,0.00
18.06.2023+00:0012:00,0.00
18.06.2023+00:0013:00,0.00
18.06.2023+00:0014:00,0.00
18.06.2023+00:0015:00,0.00
18.06.2023+00:0016:00,0.00
18.06.2023+00:0017:00,0.00
18.06.2023+00:0018:00,0.00
18.06.2023+00:0019:00,0.00
18.06.2023+00:0020:00,0.00
18.06.2023+00:0021:00,0.00
18.06.2023+00:0022:00,0.00
18.06.2023+00:0023:00,0.00
19.06.2023+00:0000:00,0.00
19.06.2023+00:0001:00,0.00
19.06.2023+00:0002:00,0.00
19.06.2023+00:0003:00,0.00
19.06.2023+00:0004:00,0.00
19.06.2023+00:0005:00,0.00
19.06.2023+00:0006:00,0.00
19.06.2023+00:0007:00,0.00
19.06.2023+00:0008:00,0.00
19.06.2023+00:0009:00,0.00
19.06.2023+00:0010:00,0.00
19.06.2023+00:0011:00,0.00
19.06.2023+00:0012:00,0.00
19.06.2023+00:0013:00,0.00
19.06.2023+00:0014:00,0.00
19.06.2023+00:0015:00,0.00
19.06.2023+00:0016:00,0.00
19.06.2023+00:0017:00,0.00
19.06.2023+00:0018:00,0.00
19.06.2023+00:0019:00,0.00
19.06.2023+00:0020:00,0.00
19.06.2023+00:0021:00,0.00
19.06.2023+00:0022:00,0.00
19.06.2023+00:0023:00,0.00
20.06.2023+00:0000:00,0.00
20.06.2023+00:0001:00,0.00
20.06.2023+00:0002:00,0.00
20.06.2023+00:0003:00,0.00
20.06.2023+00:0004:00,0.00
20.06.2023+00:0005:00,0.00
20.06.2023+00:0006:00,0.00
20.06.2023+00:0007:00,0.00
20.06.2023+00:0008:00,0.00
20.06.2023+00:0009:00,0.00
20.06.2023+00:0010:00,0.00
20.06.2023+00:0011:00,0.00
20.06.2023+00:0012:00,0.00
20.06.2023+00:0013:00,0.00
20.06.2023+00:0014:00,0.00
20.06.2023+00:0015:00,0.00
20.06.2023+00:0016:00,0.00
20.06.2023+00:0017:00,0.00
20.06.2023+00:0018:00,0.00
20.06.2023+00:0019:00,0.00
20.06.2023+00:0020:00,0.00
20.06.2023+00:0021:00,0.00
20.06.2023+00:0022:00,0.00
20.06.2023+00:0023:00,0.00
21.06.2023+00:0000:00,0.00
21.06.2023+00:0001:00,0.00
21.06.2023+00:0002:00,0.00
21.06.2023+00:0003:00,0.00
21.06.2023+00:0004:00,0.00
21.06.2023+00:0005:00,0.00
21.06.2023+00:0006:00,0.00
21.06.2023+00:0007:00,0.00
21.06.2023+00:0008:00,0.00
21.06.2023+00:0009:00,0.00
21.06.2023+00:0010:00,0.00
21.06.2023+00:0011:00,0.00
21.06.2023+00:0012:00,0.00
